"","BW_ID","BUFF","Bio","Con","Bio_pct","Con_pct"
"324","BW_13433",1000,2.31784876489369,115.983839967095,1.95926938130593,98.0407306186941
"325","BW_13446",500,0,23.7285784741144,0,100
"326","BW_13446",1000,0,46.4802440122476,0,100
"327","BW_13452",500,0,12.3567037789417,0,100
"328","BW_13452",1000,3.48426835931353,63.8138683980931,5.17736229737454,94.8226377026255
"329","BW_13517",500,3.48426835931353,20.0535245897636,14.8028677406228,85.1971322593772
"330","BW_13517",1000,3.48426835931353,57.7635547457461,5.68880358953639,94.3111964104636
"331","BW_13527",500,0,23.7015101971877,0,100
"332","BW_13527",1000,0,46.4236690914001,0,100
"333","BW_13536",500,3.48426835931353,18.6739191635458,15.7245187843952,84.2754812156048
"334","BW_13536",1000,3.48426835931353,60.0045126143506,5.48800639400974,94.5119936059903
"335","BW_13551",500,0,5.77794113929477,0,100
"336","BW_13551",1000,1.48728888617545,49.9212978220251,2.89307483712289,97.1069251628771
"337","BW_13589",500,2.21695416510076,17.0891063441654,11.4832032357752,88.5167967642248
"338","BW_13589",1000,2.21695416510076,76.025393921405,2.83344533915274,97.1665546608473
"339","BW_13616",500,0,23.0679883736379,0,100
"340","BW_13616",1000,0,47.8295073707015,0,100
"341","BW_13618",500,3.48426835931353,18.8654672342554,15.5897520340962,84.4102479659038
"342","BW_13618",1000,3.48426835931353,56.9356580298138,5.76675373100177,94.2332462689982
"343","BW_13630",500,0,25.4661161164946,0,100
"344","BW_13630",1000,0,44.6633051285367,0,100
"345","BW_13638",500,3.48426835931353,19.626395420324,15.0764529852382,84.9235470147618
"346","BW_13638",1000,3.48426835931353,64.5255671353036,5.1231830425311,94.8768169574689
"347","BW_13708",500,3.48426835931353,20.1712731319773,14.7291845363012,85.2708154636988
"348","BW_13708",1000,3.48426835931353,68.7328247616505,4.82471421755699,95.175285782443
"349","BW_13737",500,0,4.89381091867046,0,100
"350","BW_13737",1000,0,16.90177985427,0,100
"351","BW_13758",500,0,63.4480068265415,0,100
"352","BW_13758",1000,0,183.881110240636,0,100
"353","BW_13767",500,0,22.8017923079125,0,100
"354","BW_13767",1000,0,55.9056205827429,0,100
"355","BW_13799",500,0.636988234588728,31.1916283493348,2.00130669490193,97.9986933050981
"356","BW_13799",1000,4.80811767902699,73.3573870522623,6.15120147379069,93.8487985262093
"357","BW_14223",500,0,35.3985685802564,0,100
"358","BW_14223",1000,0,171.618046384046,0,100
"359","BW_14224",500,0,51.464266199074,0,100
"360","BW_14224",1000,0,199.823980365884,0,100
"361","BW_14268",500,0,69.2792780327866,0,100
"362","BW_14268",1000,0,267.993404731278,0,100
"363","BW_14762",500,16.0194325784688,26.7721815846717,37.4359156385073,62.5640843614927
"364","BW_14762",1000,63.6594280084229,100.382713543584,38.8067525857316,61.1932474142684
"365","BW_14766",500,9.05026435677326,21.1174140200724,29.9998702045284,70.0001297954716
"366","BW_14766",1000,23.6551265247502,70.7647272394922,25.0531276862754,74.9468723137246
"367","BW_14988",500,0,15.592960399041,0,100
"368","BW_14988",1000,0,51.8595176457769,0,100
"369","BW_15020",500,0.238164483842696,43.2581552857646,0.547550885004097,99.4524491149959
